levamisol (cloridrato),Janssen Cilag,ASCARIDIL,112363331,150mg,com,12/11/2012
levanlodipino (besiltato),Biolab Sanus,NOVANLO,109740219,"2,5mg",com,23/07/2013
levanlodipino (besiltato),Biolab Sanus,NOVANLO,109740219,5mg,com,23/07/2013
levetiracetam,UCB biopharma,KEPPRA,123610083,250mg,com rev,25/05/2016
levetiracetam,UCB biopharma,KEPPRA,123610083,100mg/mL,sol oral,28/09/2016
levetiracetam,UCB biopharma,KEPPRA,123610083,750mg,com rev,25/05/2016
levetiracetam,Aché,ETIRA,105730515,500 mg,com rev,30/10/2018
levetiracetam,Aché,ETIRA,105730515,1000 mg,com rev,30/10/2018
levobunolol (cloridrato),Allergan,BETAGAN,101470041,5mg/mL,sol oft,12/11/2012
levocetirizina (dicloridrato),UCB biopharma,ZYXEM,100580105,5mg/ml,sol oral,29/10/2014
levocetirizina (dicloridrato),UCB biopharma,ZYXEM,100580105,5mg,com rev,12/11/2012
levofloxacino (hemiidratado),Eurofarma,TAMIRAM,100431111,750mg,com rev,29/01/2016
levofloxacino (hemiidratado),Cristália,LEVOTAC,102980303,5mg/ml,sol inj bolsa,29/11/2017
levofloxacino (hemiidratado),Janssen Cilag,LEVAQUIN,112363316,500mg,com rev,12/11/2012
levofloxacino (hemiidratado),Apsen Farmacêutica,LEVOXIN,101180149,250mg,com rev,27/10/2017
levomalato de cabozantinibe,Beaufor Ipsen,CABOMETYX,169770004,20mg,com rev,03/03/2020
levomalato de cabozantinibe,Beaufor Ipsen,CABOMETYX,169770004,40mg,com rev,03/03/2020
levomalato de cabozantinibe,Beaufor Ipsen,CABOMETYX,169770004,60mg,com rev,03/03/2020
levomepromazina (cloridrato),Sanofi-Aventis,NEOZINE,113000301,40mg/ml,sol oral,12/11/2012
levomepromazina (cloridrato),Sanofi-Aventis,NEOZINE,113000301,5mg/ml,sol inj,12/11/2012
levomepromazina (maleato),Sanofi-Aventis,NEOZINE,113000301,25mg,com rev,12/11/2012
levomepromazina (maleato),Sanofi-Aventis,NEOZINE,113000301,100mg,com rev,12/11/2012
levonorgestrel,Aché,POSTINOR UNO,105730259,"1,5mg",com,12/11/2012
levonorgestrel,Schering do Brasil,MIRENA,100200087,52mg,sistema intrauterino,12/11/2013
levosimendana,Abbott,SIMDAX,105530255,"2,5mg/ml",sol inj,12/11/2012
levotiroxina sódica,Abbott,SYNTHROID,105530329,137mg,com,12/11/2012
levotiroxina sódica,Aché,LEVOID,105730366,38mcg,com,30/11/2015
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,25mcg,com,12/11/2012
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,50mcg,com,12/11/2012
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,75mcg,com,12/11/2012
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,88mcg,com,12/11/2012
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,100mcg,com,12/11/2012
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,112mcg,com,12/11/2012
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,125mcg,com,12/11/2012
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,150mcg,com,12/11/2012
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,175mcg,com,12/11/2012
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,200mcg,com,12/11/2012
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,300mcg,com,05/08/2015
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,"12,5mcg",com,30/11/2015
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,"37,5mcg",com,30/11/2015
levotiroxina sódica,Sanofi-Aventis,PURAN T4,113001023,"62,5mcg",com,30/11/2015
lidocaína,Grünenthal,TOPERMA,186100002,700mg,emplastro,25/05/2016
lidocaína (cloridrato),Aspen Pharma,XYLOCAÍNA GELÉIA,137640158,20mg/mL,geléia top,12/11/2012
lidocaína (cloridrato),Cristália,XYLESTESIN,102980357,20mg/mL,sol inj,28/09/2016
lidocaína (cloridrato),Cristália,XYLESTESIN,102980357,10mg/ml,sol inj,18/09/2017
lidocaína base,Aspen Pharma,XYLOCAÍNA,137640158,50mg/g,pom derm,12/11/2012
lidocaína base,Aché,DERMOMAX,112130330,40mg/g,crem derm,12/11/2012
lidocaína base,Cristália,XYLESTESIN,102980357,100mg/ml,sol top,15/04/2013
limeciclina,Galderma,TETRALYSAL,129160022,150mg,cap dura,12/11/2012
limeciclina,Galderma,TETRALYSAL,129160022,300mg,cap dura,12/11/2012
linagliptina,Boehringer Ingelheim,TRAYENTA,103670167,5 mg,com rev,22/04/2013
lincomicina (cloridrato),Pfizer,FRADEMICINA,102160130,300mg/mL,sol inj,12/11/2012
linezolida,Wyeth,ZYVOX,102160177,2mg/mL,sol inj infus,12/11/2012
linezolida,Wyeth,ZYVOX,102160177,600mg,com rev,12/11/2012
lisdexanfetamina (dimesilato),Shire,VENVANSE,169790004,30mg,cap dura,23/07/2013
lisdexanfetamina (dimesilato),Shire,VENVANSE,169790004,50mg,cap dura,23/07/2013
lisdexanfetamina (dimesilato),Shire,VENVANSE,169790004,70mg,cap dura,23/07/2013
lisinopril,Astrazeneca,ZESTRIL,116180041,5mg,com,12/11/2012
lisinopril,Astrazeneca,ZESTRIL,116180041,10mg,com,12/11/2012
lisinopril,Astrazeneca,ZESTRIL,116180041,20mg,com,12/11/2012
lítio (carbonato),Eurofarma,CARBOLITIUM,100430518,300mg,com rev,12/11/2012
lítio (carbonato),Eurofarma,CARBOLITIUM CR,100430518,450mg,com rev lib prol,12/11/2012
loperamida (cloridrato),Janssen Cilag,IMOSEC,112360015,2mg,com,12/11/2012
loratadina,Bayer,CLARITIN,170560110,10mg,com,12/11/2012
loratadina,Bayer,CLARITIN,170560110,1mg/mL,xpe,12/11/2012
loratadina,EMS,CLORATADD CAPS,102351328,10mg,cap mole,06/05/2020
lorazepam,Wyeth,LORAX,121100035,1mg,com,12/11/2012
lorazepam,Wyeth,LORAX,121100035,2mg,com,12/11/2012
lornoxicam,Biolab Sanus,XEFO,109740216,8mg,com rev,29/10/2015
losartana potássica,Merck Sharp & Dohme,COZAAR,100290007,"12,5mg",com rev,12/11/2012
losartana potássica,Merck Sharp & Dohme,COZAAR,100290007,50mg,com rev,12/11/2012
losartana potássica,Merck Sharp & Dohme,COZAAR,100290007,100mg,com rev,12/11/2012
losartana potássica,Aché,CORUS,112130179,25mg,com rev,02/02/2018
loteprednol (etabonato),Baush  & Lomb,LOTEPROL,119610007,5mg/ml,sus oft,12/11/2012
loteprednol (etabonato),Baush  & Lomb,ALREX,119610005,2mg/ml,sus oft,12/11/2012
lovastatina,Sandoz,LOVASTATINA,100470393,10mg,com,07/06/2013
lovastatina,Sandoz,LOVASTATINA,100470393,20mg,com,07/06/2013
lovastatina,Sandoz,LOVASTATINA,100470393,40mg,com,07/06/2013
loxoprofeno sódico,Daiichi Sankyo,LOXONIN,104540159,60mg,com,29/12/2015
lurasidona (cloridrato),Daiichi Sankyo,LATUDA,104540184,20mg,com rev,15/06/2018
lurasidona (cloridrato),Daiichi Sankyo,LATUDA,104540184,40mg,com rev,15/06/2018
lurasidona (cloridrato),Daiichi Sankyo,LATUDA,104540184,80mg,com rev,15/06/2018
malato de sunitinibe,Pfizer,SUTENT,102160205,"12,5mg",cap dura,12/11/2012
malato de sunitinibe,Pfizer,SUTENT,102160205,25mg,cap dura,12/11/2012
malato de sunitinibe,Pfizer,SUTENT,102160205,"37,5mg",cap dura,12/11/2012
malato de sunitinibe,Pfizer,SUTENT,102160205,50mg,cap dura,12/11/2012
maleato de asenapina,Schering Plough,SAPHRIS,101710188,5mg,com subl,29/12/2015
maleato de asenapina,Schering Plough,SAPHRIS,101710188,10mg,com subl,29/12/2015
maleato de fluvoxamina,Abbott,LUVOX,105530352,50mg,com rev,12/11/2012
maleato de fluvoxamina,Abbott,LUVOX,105530352,100mg,com rev,12/11/2012
manidipino (dicloridrato),Chiesi,MANIVASC,100580089,10mg,com,12/11/2012
manidipino (dicloridrato),Chiesi,MANIVASC,100580089,20mg,com,12/11/2012
maraviroque,Glaxosmithkline,CELSENTRI,101070283,150mg,com rev,30/04/2013
maraviroque,Glaxosmithkline,CELSENTRI,101070283,300mg,com rev,30/04/2013
mebendazol,Janssen Cilag,PANTELMIN,112363333,500mg,com,12/11/2012
mebendazol,Janssen Cilag,PANTELMIN,112363333,20mg/mL,sus or,12/11/2012
mebeverina (cloridrato),Abbott,DUSPATALIN,105530353,200mg,cap lib prol,12/11/2012
mebutato de ingenol,Leo Pharma,PICATO,185690005,150mcg/g,gel,27/10/2017
mebutato de ingenol,Leo Pharma,PICATO,185690005,500mcg/g,gel,27/10/2017
meclizina (cloridrato),Apsen Farmacêutica,MECLIN,101180165,"12,5mg",com,12/11/2012
meclizina (cloridrato),Apsen Farmacêutica,MECLIN,101180165,25mg,com,12/11/2012
meclizina (cloridrato),Apsen Farmacêutica,MECLIN,101180165,50mg,com,12/11/2012
medroxiprogesterona (acetato),Wyeth,DEPO-PROVERA,121100367,150mg/mL,sus inj,12/11/2012
medroxiprogesterona (acetato),Pfizer,PROVERA,102160196,"2,5mg",com,12/11/2012
medroxiprogesterona (acetato),Pfizer,PROVERA,102160196,5mg,com,12/11/2012
medroxiprogesterona (acetato),Pfizer,PROVERA,102160196,10mg,com,12/11/2012
medroxiprogesterona (acetato),Wyeth,DEPO-PROVERA SUBCUTÂNEO,121100367,160mg/mL,sus inj,13/03/2018
"mefenâmico, ácido",Pfizer,PONSTAN,102160093,500mg,com,12/11/2012
megestrol (acetato),Bergamo,FEMIGESTROL,106460123,160 mg,com,26/09/2018
meglumina (antimoniato),Sanofi-Aventis,GLUCANTIME,113000084,300mg/mL,sol inj,12/11/2012
melfalana,Aspen Pharma,ALKERAN,101070176,2 mg,com rev,12/11/2012
melfalana,Aspen Pharma,ALKERAN,101070176,50mg/10mL,po liof sol inj,12/11/2012
meloxicam,Boehringer Ingelheim,MOVATEC,103670102,10mg/mL,sol inj,12/11/2012
meloxicam,Boehringer Ingelheim,MOVATEC,103670102,15mg,com,12/11/2012
meloxicam,Eurofarma,MELOXICAM,100430039,"7,5mg",com,27/08/2018
memantina (cloridrato),Lundbeck,EBIX,104750050,10mg,com rev,12/11/2012
memantina (cloridrato),Lundbeck,EBIX,104750050,20mg,com rev,29/01/2016
memantina (cloridrato),Apsen Farmacêutica,ALOIS,101180615,10mg/mL,sol oral,15/05/2018
mepivacaína (cloridrato),DLA Pharmaceutical Ltda,MEPIVALEM 3%,109930008,30mg/mL,sol inj,02/02/2018
mercaptopurina,Aspen Pharma,PURINETHOL,137640133,50mg,com,12/11/2012
meropeném triidratado,Wyeth,MERONEM IV,121100433,500mg/10mL,po sol inj,12/11/2012
meropeném triidratado,Wyeth,MERONEM IV,121100433,1000mg/20mL,po sol inj,12/11/2012
meropeném triidratado,Eurofarma,MEROMAX,100431008,2g/20mL,po sol inj,12/11/2012
mesalazina,Brainfarma,MESALAZINA,155840259,400mg,com rev,02/08/2013
mesalazina,Ferring,PENTASA,128760002,1000mg,sup ret,12/11/2012
mesalazina,Ferring,PENTASA,128760002,500mg,com lib prol,12/11/2012
mesalazina,Ferring,PENTASA ENEMA,128760002,10mg/mL,enema ret,12/11/2012
mesalazina,Merck S/A,ASALIT,100890168,250mg,sup,12/11/2012
mesalazina,Merck S/A,ASALIT,100890168,3g,sus ret,12/11/2012
mesalazina,Nycomed,MESACOL,106390248,500mg,sup ret,12/11/2012
mesalazina,Nycomed,MESACOL,106390248,800mg,com rev,12/11/2012
mesalazina,Nycomed,MESACOL,106390248,1200mg,com lib prol,31/10/2019
mesilato de osimertinibe,Astrazeneca,TAGRISSO,116180254,40mg,com rev,30/08/2017
mesilato de osimertinibe,Astrazeneca,TAGRISSO,116180254,80mg,com rev,30/08/2017
mesilato de rasagilina,Teva Farmacêutica,AZILECT,155730033,1mg,com,02/03/2017
mesna,Baxter,MITEXAN,106830170,100mg/mL,sol inj,30/08/2017
metadona (cloridrato),Cristália,MYTEDOM,102980138,10mg/mL,sol inj,18/09/2017
metadona (cloridrato),Cristália,MYTEDOM,102980138,5mg,com,21/12/2018
metadona (cloridrato),Cristália,MYTEDOM,102980138,10mg,com,21/12/2018
metformina (cloridrato),Merck S/A,GLIFAGE,100890193,500mg,com rev,12/11/2012
metformina (cloridrato),Merck S/A,GLIFAGE,100890193,850mg,com rev,12/11/2012
metformina (cloridrato),Merck S/A,GLIFAGE,100890193,1000mg,com rev,12/11/2012
metformina (cloridrato),Merck S/A,GLIFAGE XR,100890340,750mg,com lib prol,12/11/2012
metformina (cloridrato),Merck S/A,GLIFAGE XR,100890340,500mg,com lib prol,12/11/2012
metformina (cloridrato),Merck S/A,GLIFAGE XR,100890340,1000mg,com lib prol,12/11/2012
metildopa,Aspen Pharma,ALDOMET,137640117,250mg,com rev,12/11/2012
metildopa,Aspen Pharma,ALDOMET,137640117,500mg,com rev,12/11/2012
metilergotamina (maletato),Novartis Biociências,METHERGIN,100680076,"0,125mg",drag,12/11/2012
metilergotamina (maletato),Novartis Biociências,METHERGIN,100680076,"0,2mg/mL",sol inj,12/11/2012
metilfenidato (cloridrato),Janssen Cilag,CONCERTA,112363357,18mg,com rev lib prol,12/11/2012
metilfenidato (cloridrato),Janssen Cilag,CONCERTA,112363357,36mg,com rev lib prol,12/11/2012
metilfenidato (cloridrato),Janssen Cilag,CONCERTA,112363357,54mg,com rev lib prol,12/11/2012
metilfenidato (cloridrato),Novartis Biociências,RITALINA,100680080,10mg,com,12/11/2012
metilfenidato (cloridrato),Novartis Biociências,RITALINA LA,100680080,10mg,cap dura  lib mod,12/11/2012
metilfenidato (cloridrato),Novartis Biociências,RITALINA LA,100680080,20mg,cap dura  lib mod,12/11/2012
metilfenidato (cloridrato),Novartis Biociências,RITALINA LA,100680080,30mg,cap dura  lib mod,12/11/2012
metilfenidato (cloridrato),Novartis Biociências,RITALINA LA,100680080,40mg,cap dura  lib mod,12/11/2012
metilprednisolona (aceponato),Bayer,ADVANTAN,170560085,1mg/g,crem derm,12/11/2012
metilprednisolona (aceponato),Bayer,ADVANTAN,170560085,1mg/g,loç derm,11/05/2017
metilprednisolona (aceponato),Bayer,ADVANTAN,170560085,1mg/g,sol top,11/05/2017
metilprednisolona (acetato),Pfizer,DEPO MEDROL,102160126,40mg/mL,sus inj,12/11/2012
metilprednisolona (succinato sódico),Pfizer,SOLU-MEDROL,102160146,40mg /1mL,po liof sol inj,12/11/2012
metilprednisolona (succinato sódico),Pfizer,SOLU-MEDROL,102160146,125mg/2mL,po liof sol inj,12/11/2012
metilprednisolona (succinato sódico),Pfizer,SOLU-MEDROL,102160146,500mg/8mL,po liof sol inj,12/11/2012
metilprednisolona (succinato sódico),Pfizer,SOLU-MEDROL,102160146,1000mg /16mL,po liof sol inj,12/11/2012
metoclopramida (cloridrato),Sanofi-Aventis,PLASIL,113000193,10mg,com,12/11/2012
metoclopramida (cloridrato),Teuto,"CLORIDRATO DEMETOCLOPRAMIDA",103700281,5mg/ml,sol inj,30/10/2018
metoclopramida (cloridrato),Teuto,"CLORIDRATO DEMETOCLOPRAMIDA",103700281,4mg/ml,sol oral,30/10/2018
metoprolol (succinato),Astrazeneca,SELOZOK,116180077,25mg,com rev lib prol,12/11/2012
metoprolol (succinato),Astrazeneca,SELOZOK,116180077,50mg,com rev lib prol,12/11/2012
metoprolol (succinato),Astrazeneca,SELOZOK,116180077,100mg,com rev lib prol,12/11/2012
metoprolol (tartarato),AstraZeneca,SELOKEN,116180071,100mg,com,12/11/2012
metoprolol (tartarato),AstraZeneca,SELOKEN,116180071,1mg/mL,sol inj,12/11/2012
metoprolol (tartarato),Novartis Biociências,LOPRESSOR,100680066,100mg,com rev,12/11/2012
metotrexato,Teva,TEVAMETHO,155730002,25mg/mL,sol inj,24/01/2019
metotrexato,Teva,TEVAMETHO,155730002,100mg/mL,sol inj,24/01/2019
metronidazol,Galderma,ROZEX,129160007,"7,5mg/g",gel,06/06/2013
metronidazol,Sanofi-Aventis,FLAGYL,113000078,250mg,com rev,12/11/2012
metronidazol,Sanofi-Aventis,FLAGYL,113000078,400mg,com rev,12/11/2012
metronidazol,Sanofi-Aventis,FLAGYL,113000078,5mg/mL,sol inj,12/11/2012
metronidazol,Sanofi-Aventis,FLAGYL GINECOLÓGICO,113000078,100mg/g,geleia vag,12/11/2012
micafungina sódica,Astellas,MYCAMINE,177170001,100mg,po liof sol inj,01/07/2014
micafungina sódica,Astellas,MYCAMINE,177170001,50mg,po liof sol inj,08/04/2016
micofenolato sódico,Novartis Biociências,MYFORTIC,100680897,180mg,com rev,12/11/2012
micofenolato sódico,Novartis Biociências,MYFORTIC,100680897,360mg,com rev,12/11/2012
miconazol,Janssen Cilag,DAKTARIN GEL ORAL,112363402,20mg/ml,gel or,12/11/2012
miconazol (nitrato),Brainfarma,DAKTAZOL,155840555,20mg/ml,emulsão,07/10/2013
miconazol (nitrato),Teuto,NITRATO DE MICONAZOL,103700296,20mg/g,crem vag,01/07/2014
miconazol (nitrato),União Química,VODOL,104971357,20mg/ml,sol aer,23/06/2016
midazolam,Roche,DORMONID,101000135,1mg/mL,sol inj,12/11/2012
midazolam,Roche,DORMONID,101000135,5mg/mL,sol inj,12/11/2012
midazolam (maleato),Roche,DORMONID,101000135,"7,5mg",com rev,12/11/2012
midazolam (maleato),Roche,DORMONID,101000135,15mg,com rev,12/11/2012
miglustate,Actelion,ZAVESCA,155380002,100mg,cap dura,01/07/2014
milrinona (lactato),Sanofi-Aventis,PRIMACOR,113001015,1mg/mL,sol inj,12/11/2012
minociclina (cloridrato),Ranbaxy,CLORIDRATO DE MINOCICLINA,123520091,100mg,com rev,30/04/2013
minoxidil,Pfizer,LONITEN,102160171,10mg,com,12/11/2012
minoxidil,Theraskin,ALOXIDIL,101910304,50 mg/mL,sol capilar,25/03/2013
mirabegrona,Astellas,MYRBETRIC,177170009,25 mg,com rev lib prol,13/03/2018
mirabegrona,Astellas,MYRBETRIC,177170009,50 mg,com rev lib prol,13/01/2017
mirtazapina,Schering Plough,REMERON SOLTAB,101710077,15mg,com orodisp,12/11/2012
mirtazapina,Schering Plough,REMERON SOLTAB,101710077,30mg,com orodisp,12/11/2012
mirtazapina,Schering Plough,REMERON SOLTAB,101710077,45mg,com orodisp,12/11/2012
mirtazapina,Sandoz,MIRTAZAPINA,100470462,30mg,com rev,12/11/2012
mirtazapina,Sandoz,MIRTAZAPINA,100470462,45mg,com rev,12/11/2012
misoprostol,Infan,PROSTOKOS,115570044,100mcg,com vag,01/07/2014
mitoxantrona,Farmarin,EVOMIXAN,116880019,2mg/ml,sol inj,07/04/2020
mitotano,Moksha 8,LISODREN,164250003,500mg,com rev,12/11/2012
modafinila,Libbs,STAVIGILE,100330145,100mg,com,23/09/2014
modafinila,Libbs,STAVIGILE,100330145,200mg,com,12/11/2012
mofetila (micofenolato),Roche,CELLCEPT,101000539,500mg,com rev,12/11/2012
mometasona (furoato),Cosmed,OXIMAX,178170788,200mcg,"cap dura po inal or +inal",12/11/2012
mometasona (furoato),Cosmed,OXIMAX,178170788,400mcg,"cap dura po inal or +inal",12/11/2012
mometasona (furoato),Schering Plough,NASONEX,101710191,50mcg/dose,sus spr nas,12/11/2012
mometasona (furoato),Libbs,TOPISON,100330114,1mg/g,crem derm,23/11/2016
mometasona (furoato),Libbs,TOPISON,100330114,1mg/g,pom derm,23/11/2016
monoetanolamina (oleato),Farmoquímica S/A,ETHAMOLIN,149160002,50mg/mL,sol inj,12/11/2012
montelucaste sódico,Merck Sharp & Dohme,SINGULAIR,100290005,10mg,com rev,12/11/2012
montelucaste sódico,Merck Sharp & Dohme,SINGULAIR,100290005,4mg,com mast,12/11/2012
montelucaste sódico,Merck Sharp & Dohme,SINGULAIR,100290005,5mg,com mast,12/11/2012
montelucaste sódico,Aché,MONTELAIR,105730405,4mg,grânulo,02/03/2017
morfina (sulfato pentahidratado),Cristália,DIMORF,102980097,10mg/mL,sol inj,28/09/2016
morfina (sulfato pentahidratado),Cristália,DIMORF,102980097,10mg/mL,sol oral,30/08/2017
morfina (sulfato pentahidratado),Cristália,DIMORF,102980097,"0,2mg/mL",sol inj,30/08/2017
morfina (sulfato pentahidratado),Cristália,DIMORF,102980097,1mg/mL,sol inj,30/08/2017
morfina (sulfato pentahidratado),Cristália,DIMORF,102980097,10mg,com,27/06/2019
morfina (sulfato pentahidratado),Cristália,DIMORF,102980097,30mg,com,27/06/2019
morfina (sulfato pentahidratado),Cristália,DIMORF LC,102980097,30mg,cap gel lib retard,27/06/2019
morfina (sulfato pentahidratado),Cristália,DIMORF LC,102980097,60mg,cap gel lib retard,27/06/2019
morfina (sulfato pentahidratado),Cristália,DIMORF LC,102980097,100mg,cap gel lib retard,27/06/2019
moxifloxacino (cloridrato),Bayer,AVALOX,170560031,"1,6mg/mL",sol infus endovenosa,12/11/2012
moxifloxacino (cloridrato),Bayer,AVALOX,170560031,400mg,com rev,12/11/2012
moxifloxacino (cloridrato),Novartis Biociências,VIGAMOX,100681112,5mg/mL,sol oft,12/11/2012
mupirocina,Glaxosmithkline,BACTROBAN,101070078,20mg/g,pom derm,12/11/2012
nafazolina (cloridrato),Aché,SORINE,105730050,"0,5mg",sol nas,08/03/2016
nalbufina (cloridrato),Cristália,NUBAIN,102980284,10mg/mL,sol inj,13/03/2013
naloxona (cloridrato),Cristália,NARCAN,102980283,"0,4mg/mL",sol inj,29/07/2016
naltrexona (cloridrato),Cristália,REVIA,102980164,50 mg,com,29/10/2014
naproxeno,Teuto,NAPROXENO,103700446,250mg,com,28/07/2017
naproxeno,Teuto,NAPROXENO,103700446,500mg,com,28/07/2017
naproxeno sódico,Bayer,FLANAX,170560047,275mg,com rev,12/11/2012
naproxeno sódico,Bayer,FLANAX,170560047,550mg,com rev,12/11/2012
naratriptana (cloridrato),Glaxosmithkline,NARAMIG,101070259,"2,5 mg",com rev,12/11/2012
nebivolol (cloridrato),Biolab Sanus,NEBILET,109740211,5mg,com,12/11/2012
neostigmina (metilsulfato),Valeant Farmacêutica,PROSTIGMINE,105750043,"0,5mg/mL",sol inj,12/11/2012
nepafenaco,Novartis Biociências,NEVANAC,100681105,1mg/ml,sus oft,14/02/2013
nevirapina,Fundação Oswaldo Cruz,"FARMANGUINHOS -NEVIRAPINA",110630063,200mg,comprimido,27/10/2016
nicotina,Mappel,NIQUITIN,134800106,7mg,ades,12/11/2012
nicotina,Mappel,NIQUITIN,134800106,14mg,ades,12/11/2012
nicotina,Mappel,NIQUITIN,134800106,21mg,ades,12/11/2012
nicotina,Mappel,NIQUITIN,134800107,2mg,pastilha,15/05/2018
nicotina,Mappel,NIQUITIN,134800107,4mg,pastilha,15/05/2018
nicotina,Johnson & Johnson,NICORETTE,157210008,2mg,goma,12/11/2012
nicotina,Johnson & Johnson,NICORETTE,157210008,4mg,goma,12/11/2012
nifedipino,Bayer,ADALAT,104290001,10mg,cap mole,12/11/2012
nifedipino,Bayer,ADALAT OROS,104290001,20mg,com rev mult lib prol,12/11/2012
nifedipino,Bayer,ADALAT OROS,104290001,30mg,com rev mult lib prol,12/11/2012
nifedipino,Bayer,ADALAT OROS,104290001,60mg,com rev mult lib prol,12/11/2012
nifedipino,Bayer,ADALAT RETARD,104290001,10mg,com rev,12/11/2012
nifedipino,Bayer,ADALAT RETARD,104290001,20mg,com rev,12/11/2012
nilotinibe,Novartis Biociências,TASIGNA,100681060,200mg,cap dura,29/12/2015
nilotinibe,Novartis Biociências,TASIGNA,100681061,150mg,cap dura,30/08/2017
nimesulida,Aché,NISULID,105730301,50mg,sup,12/11/2012
nimesulida,Aché,NISULID,105730301,100mg,sup,12/11/2012
nimesulida,Aché,NISULID,105730301,100mg,com,12/11/2012
nimesulida,Aché,NISULID,105730301,100mg,com disp,12/11/2012
nimesulida,Aché,NISULID,105730301,100mg,gran,12/11/2012
nimesulida,Aché,NISULID,105730301,50mg/mL,sus or,12/11/2012
nimesulida,Aché,NISULID,105730301,10mg/mL,sus or,12/11/2012
nimesulida,Diffucap-Chemobras,ARFLEX RETARD,104300041,200 mg,cap lib prol,12/11/2012
nimesulida,Multilab,NIZUIL GEL,118190069,20mg/g,gel,20/04/2015
nimesulida betaciclodextrina,Cosmed,MAXSULID,178170098,400mg,com,06/06/2020
nistatina,Teuto,CANDITRAT,103700078,100.000UI/ml,sus or,29/10/2014
nitazoxanida,Farmoquímica,ANNITA,103900173,500mg,com rev,12/11/2012
nitazoxanida,Farmoquímica,ANNITA,103900173,20mg/mL,sus or,12/11/2012
nitrato de miconazol,União Química,VODOL,104971155,20mg/g,po uso top,28/09/2016
nitrato de miconazol,União Química,VODOL,104971155,20mg/g,crem derm,28/09/2016
nitrofurantoína,Cosmed,MACRODANTINA,178170787,100mg,cap dura,12/11/2012
nitroglicerina,Novartis Biociências,NITRODERM TTS,100680092,25mg,ades,12/11/2012
nitroglicerina,Novartis Biociências,NITRODERM TTS,100680092,50mg,ades,12/11/2012
nitroglicerina,Cristália,TRIDIL,102980133,5mg/mL,sol inj,02/02/2018
nitroprusseto sódico diidratado,Cristália,NITROPRUS,102980218,50mg,"po liof inj + diluente 2mL",02/02/2018
nitrofural,Cosmed,FURACIN,172870508,2mg/g,pom derm,12/11/2012
nitrofural,Cosmed,FURACIN,172870508,2mg/mL,sol top,12/11/2012
nomegestrol (acetato),Teva,LUTENIL,155730020,5mg,com,25/05/2016
norepinefrina (hemitartarato),Hypofarma,HYPONOR,103870030,2mg/mL,sol inj,30/08/2017
noretisterona,Janssen Cilag,MICRONOR,112363334,"0,35mg",com,12/11/2012
norfloxacino,Medley,NORFLOXACINO,183260141,400mg,com rev,02/03/2017
nortriptilina (cloridrato),Novartis Biociências,PAMELOR,100680025,2mg/mL,sol oral,12/11/2012
nortriptilina (cloridrato),Novartis Biociências,PAMELOR,100680025,10mg,cap dura,12/11/2012
nortriptilina (cloridrato),Novartis Biociências,PAMELOR,100680025,25mg,cap dura,12/11/2012
nortriptilina (cloridrato),Novartis Biociências,PAMELOR,100680025,50mg,cap dura,12/11/2012
nortriptilina (cloridrato),Novartis Biociências,PAMELOR,100680025,75mg,cap dura,12/11/2012
ocitocina,Mylan,SYNTOCINON,100680034,5UI/mL,sol inj,12/11/2012
ocitocina,Mylan,SYNTOCINON,100680034,40UI/mL,sol spr nas,12/11/2012
octreotida,Novartis Biociências,SANDOSTATIN,100680009,"0,05mg/mL",sol inj,12/11/2012
octreotida,Novartis Biociências,SANDOSTATIN,100680009,"0,1mg/mL",sol inj,12/11/2012
octreotida,Novartis Biociências,SANDOSTATIN,100680009,"0,5mg/mL",sol inj,12/11/2012
octreotida (acetato),Novartis Biociências,SANDOSTATIN LAR,100680009,"10mg/2,5mL",po sus inj,12/11/2012
octreotida (acetato),Novartis Biociências,SANDOSTATIN LAR,100680009,"20mg/2,5mL",po sus inj,12/11/2012
octreotida (acetato),Novartis Biociências,SANDOSTATIN LAR,100680009,"30mg/2,5mL",po sus inj,12/11/2012
ofloxacino,Allergan,OFLOX,101470027,3mg/mL,sol oft,12/11/2012
olanzapina,Eli Lilly,ZYPREXA,112600021,"2,5mg",com rev,12/11/2012
olanzapina,Eli Lilly,ZYPREXA,112600021,5mg,com rev,12/11/2012
olanzapina,Eli Lilly,ZYPREXA,112600021,10mg,com rev,12/11/2012
olanzapina,Eli Lilly,ZYPREXA,112600021,5mg,com orodisp,12/11/2012
olanzapina,Eli Lilly,ZYPREXA,112600021,10mg,com orodisp,12/11/2012
olaparibe,Astrazeneca,LYNPARZA COMPRIMIDO,116180268,100mg,com rev,31/07/2019
